Username,Tweet,Like Count,Retweet Count,Subjectivity,Polarity,Analysis
Wild_unn,"If adverts were quality of service, Glo would be the DStv of cable network in Nigeria.",0,0,0.0,0.0,Neutral
gloheating,"Why choose Glo?

We thoroughly enjoy our work and this is reflected in the quality of service and workmanship that we deliver, we also pride ourselves on being reliable and transparent.

https://t.co/QBAceUQm54

#GloHeating #Services #WhyChooseUs https://t.co/jYHCXHqEA1",1,0,0.5,0.4,Strong
KoloJesse,The truth is even with their dark moments of disappointments MTN still remains the best service provider in this country. We all expected Glo to do better but obviously they are more concerned about the number of mast they put up rather than the quality of service they provide.,1,0,0.43333333333333335,0.2916666666666667,Strong
KarkundiLar,"You people will use your entire days of the week to drag Glo network, only to borrow WiFi connection from Glo users to shade Airtel and MTN and 9mobile for poor quality of service.",0,0,0.5739583333333333,-0.125,Weak
chimzi_61172,"Kindly restore services to what is used to be. you can increase price and yet alter the plan or quality of service. Also, in the past 1week your network has been so erratic that have to substitute with GLO. I have attached a picture of the mail received as evidence.",0,0,0.575,0.175,Strong
spaceworld33,"  it will be nice to port MTN Hynetflex card MTN 0803200 MTN 0803201 and MTN 0806200 all to Airtel and Glo if i can't  have quality  of service. At Ofiran Ibeju Lekki 
So sad using Airtel to log complain for 4 MTNN sim cards",0,0,1.0,0.04999999999999999,Strong
spaceworld33,"   it will be nice to port MTN Hynetflex card MTN 0803200 MTN 0803201 and MTN 0806200 all to Airtel and Glo if i can't  have quality  of service. At Ofiran Ibeju Lekki 
So sad using Airtel to log complain for 4 MTNN sim cards",0,0,1.0,0.04999999999999999,Strong
lordfaj,"But again, the quality of service differs with location. Glo is really great where I stay but the moment I get to Third Mainland, it is downright crap. 9mobile used to be great at some point but I think they have lost it.  Fibre One comes highly recommended but it's not mobile.",0,0,0.568,0.192,Strong
Atiprince_A, This means we will all have to change our devices and sims all over again without any significant change in quality of service! E.G. Glo has been the worst data network since they went 4g. It will be worse when 5g hits!,0,0,0.8250000000000001,-0.34375,Weak
iloveoats,"There's clearly a collusion amongst these telecom companies in Nigeria, Glo, Airtel and the rest. No one seems to be different in its charges and quality of service.",0,0,0.49166666666666664,0.05000000000000001,Strong
owosenithereal, why is glo network so poor on acme road both voice and data is extremely bad quality of service?,0,0,0.6333333333333333,-0.5499999999999999,Weak
CitizenLadimeji,"   GPRS/EDGE of other networks is far better than Glo 4G (even 5G) in 85% of their coverage areas.

From most of the comments here, I hope   and the owner, really feels the pulse of subscribers and improve their network Quality of Service",0,0,0.515,0.23500000000000001,Strong
kinglyrex, Don't even try it.. There quality of service will drastically reduce just like Glo,2,0,0.0,0.0,Neutral
_Eugene_Maureen,"   Glo has developed their services, it is fast, liable and better in price than MTN, but the problem is once a Nigerian company gets monopoly of a market their prices go up and quality of service goes down. If we can change this, then we are good.",0,0,0.4648148148148148,0.2074074074074074,Strong
Wapstarz, Why is glo 4G band only on band 28...700mhz.?it's restrictive for most new smartphone users please... Improve your quality of service if you truly want better customers...! Now i have to look out for other available options since my smartphone doesn't support the band...!🙄🙄😑,1,0,0.5382575757575757,0.25606060606060604,Strong
royaltyuso," I like this testimony. However, my issue with Glo is Quality of Service. That’s why I use 9mobile which is more expensive but their data dey like Chinese 4g - Super fast.",2,0,0.49333333333333335,0.10666666666666666,Strong
chika_cole," Good day Glo
I've been using Glo 4 like 3months nw but the quality of service seems to be depreciating everyday.
I'm not happy I can't exhaust my bonuses bcos of no network &amp; u guys told me that my Gionee X1S is not compatible with my 4G sim please reply.",0,0,0.7333333333333334,0.033333333333333305,Strong
JohnLikinyo,"Glo is very poor in service delivery this days, many people are angry about this, glo is our own but need to improve on quality of service.",0,0,0.8200000000000001,0.01999999999999999,Strong
greysweaterdude,"  But can you compare the quality of service offered by both networks? If tomorrow, Glo decides to approach the government to invest and improve service delivery and they say ""hey, MTN are doing fine without us and they're Nigerian too so we will turn you down) would it be wrong?",0,0,0.562962962962963,-0.07962962962962965,Weak
ebwils,"Price war on data for Digital Inclusion...#Airtel, #Glo, #MTN, #Vodacom 
Need a fair regulation to balance price to quality of service.",0,1,0.45,0.35,Strong
mdyo99," I think it's high time glo focus more on improving the quality of their data service. As a subscriber, the quality of service I'm getting for the past few days is pretty poor. Something needs to be done urgently.",0,0,0.49833333333333335,0.01,Strong
valerieuwa," please what you guys doing about the quality of service! Because Mtn has been very crappy of late,you guys competing with Glo now!",0,0,0.3,0.25,Strong
johnessien_,"AirtelTigo, Glo, MTN, and Vodafone were fined for their non-compliance with various Quality of Service (QoS) requirements.

AirtelTigo (GHS11,635,000.00), Glo (GHS4,460,000.00), MTN (GHS9,080,000.00) and Vodafone (GHS8,890,000.00). https://t.co/2KI1xZCIv9",0,0,0.5,0.0,Neutral
Westwits,Glo basically invests so much in marketing and advertisements while neglecting upgrading their infrastructure cum quality of service. Once you leave any city center glo network becomes practically useless cc ,1,1,0.16666666666666666,-0.13333333333333333,Weak
DrRafiqRaji,"#RR #Africa #Telecoms 

[#Ghana fines all 4 mobile telcos (Airtel Tigo, MTN, Glo &amp; Vodafone) a total of $7m for not complying with quality of service requirements following spot checks in Q1 2018]
 #FocusOnAfrica https://t.co/JLx29bsQLG",0,0,0.425,0.0,Neutral
NanaAnsahObofou,"The National Communications Authority (NCA) has sanctioned all four Mobile Network Operators (MNOs); AirtelTigo, Glo, MTN and Vodafone for their non-compliance with various Quality of Service (QoS) requirements. The four have been fined a total of GHC34,065,000.00..... https://t.co/9q5cVWPJ9m",27,15,0.625,0.0,Neutral
DigitalD_sh,"Quality of service fines:
• AirtelTigo - GHC11,635,000
• Glo - GHC4,460,000
• MTN - GHC9,080,000
• Vodafone - GHC8,890,000",7,28,0.0,0.0,Neutral
peeg_7,"So NCA fines all telcos GH¢34m over poor quality of service... Are they going to give it to us(users) or they are going to chop it  
   Glo",1,0,0.6,-0.4,Weak
nydjlive,"The National Communications Authority (NCA) has sanctioned all four Mobile Network Operators (MNOs); AirtelTigo, Glo, MTN and Vodafone for their non-compliance with various Quality of Service (QoS) requirements. The four have been fined a total of GHC34,065,000 https://t.co/u3iNi6f19z",37,15,0.625,0.0,Neutral
Blakk_FresH,#Ghana Mobile Network #Quality of Service (QoS) #Monitoring Results for the 2018 First Quarter. - https://t.co/v5n1yN4E0E #Airteltigo #Ashanti #Eastern #Glo #GloSimcard #GreaterAccra #Mtn #Nca #Northern #Vodafone #WesternRegions #ghana #nigeria #africa #techology https://t.co/tf8sEMtftX,0,0,0.3333333333333333,0.25,Strong
Blakk_FresH,#Nca Publishes Quarter Two Quality of Service #Monitoring Results for Five #Regions. - https://t.co/GAfQlPW972 #Airteltigo #BrongAhafo #Ghana #Glo #Mtn #UpperEast #UpperWestRegions #Vodafone #Volta #ghana #nigeria #africa #techology https://t.co/OtHvQrxk5M,0,0,0.0,0.0,Neutral
yomez06,UPDATES: Glo Subscribers Relish Improved Quality Of Service. FIRS rakes in N13b from billionaire tax debtors. Osun Decides 2018: Agoro commends Ooni for not voting. Edo secures electricity license for Benin... https://t.co/F8G9I4HZTL,0,0,0.0,0.0,Neutral
FrankEleanya,"How is anyone allowing Glo advertise #Data? The quality of service Glo gives should have warranted a ban from , but don't hold your breath.",0,0,0.0,0.0,Neutral
3NewsGH,"NCA Quality Of Service Monitoring 
Glo covers only a third of total number of districts.

#NewsOnTV3 
#3NewsGH",5,1,0.5833333333333334,0.0,Neutral
Citi973,Glo underperforms in NCA’s quality of service monitoring | More here: https://t.co/ASuKjzkbeu #CitiCBS,11,3,0.5,0.5,Strong
JessicaAryee,Glo underperforms in NCA’s Quality of Service monitoring https://t.co/HadQI5fS5l via ,0,0,0.0,0.0,Neutral
JessicaAryee,Glo underperforms in NCA’s Quality of Service monitoring https://t.co/7giLBiVmh2 via ,0,0,0.0,0.0,Neutral
NofNews_Ghana,"Glo underperforms in NCAâ€™s quality of service monitoring  It has emerged that telecoms company, Glo, covers only a third of the total number of districts it is to cover in terms of its 3G... https://t.co/IXsEp7RWTN",0,0,0.5833333333333334,0.0,Neutral
gbnf_fin,Glo underperforms in NCA’s Quality of Service monitoring https://t.co/Bg3UpQUU2L https://t.co/wn9ktnGvqI,0,0,0.0,0.0,Neutral
ErisonTechLabs,"#erisontechlabs

Glo underperforms in NCA’s quality of service monitoring

https://t.co/SADZqE0rh8",0,0,0.0,0.0,Neutral
aqosuwafrimpong,"Glo underperforms in NCA’s quality of service monitoring
 | More here: https://t.co/JTSp7GQ8l5 #CitiCBS",0,0,0.5,0.5,Strong
Citi973,"Glo underperforms in NCA’s quality of service monitoring
 | More here: https://t.co/ASuKjzBMD4 #CitiCBS",5,2,0.5,0.5,Strong
NofNews_Ghana,"Glo underperforms in NCAâ€™s Quality of Service monitoring  It has emerged that telecoms company, Glo, covers only a third of the total number of districts it is to cover in terms of its 3G... https://t.co/qaIX00kw0i https://t.co/O9faSkIcG4",0,0,0.5833333333333334,0.0,Neutral
firstmetrosec,"$TEL &amp; $GLO: NTC found the quality of service of both telcos acceptable, only weighed down by spotty voice calls for their 3G and 4G handsets.",5,2,0.6444444444444445,-0.07777777777777779,Weak
Ronmaris_,"So  have decided to slash their data bundle by half. Why? There's been no improvement in the quality of service, why the change? They did all these without informing their costumers too.

I guess it's time to break my GLO sim.",0,1,0.16666666666666666,-0.16666666666666666,Weak
delivio1,"For glo their edge is coverage.... I am sure they are first at ""poor quality of service"" https://t.co/a7WMOpasVI",0,0,0.6074074074074073,0.11666666666666665,Strong
pdauda,"How about increase in quality of service rendered, heck about they just meet the bare minimum we're already paying for? Even glo? The cheek😠 https://t.co/uwcN5Azyz2",0,0,0.1,0.05,Strong
Official_Tomii,"Before, based on quality of service, 
Etisalat
Mtn
Airtel
Others
Glo

Now; 
Mtn
Airtel
Others
9mobile
Glo. 

Anything naija touches goes bad",0,0,0.6666666666666666,-0.6999999999999998,Weak
charles_ezinna," improve on your quality of service.
Glo internet service is not encouraging me at all",0,0,0.0,0.0,Neutral
SilverKayondo,"MTN, Glo fined total of US$ 909000 for Quality of #Service (QoS) breaches in Benin https://t.co/Kgr9Z6GiPe #telecoms #regulation #compliance",0,2,0.75,0.0,Neutral
SilverIPLaw,"MTN, Glo fined total of US$ 909,000 for Quality of #Service breaches in Benin https://t.co/MDJhZpSuCE #telecoms #regulation",2,1,0.75,0.0,Neutral
Cescdot1,Lol“: But really Glo should be ashamed of the quality of service they are rendering. In 2017 very bad”,0,1,0.5888888888888889,0.030000000000000065,Strong
oluwashegzyy,But really Glo should be ashamed of the quality of service they are rendering. In 2017 very bad,7,7,0.5333333333333333,-0.35499999999999987,Weak
mazinice,"NCC declares `state of emergency’ on quality of service by operators
https://t.co/Dzt61ytv8B
#news #NCC #MTN #glo #Etisalat #Airtel https://t.co/RSc0FnUC1l",0,0,0.0,0.0,Neutral
MandaJoy82,"Ok ladies... I need a new place for pedicures! I've been going to Glo for about 4 years, but the quality  of service, color selection, and …",0,0,0.4772727272727273,0.3352272727272727,Strong
4eyedmonk,"  one of the issues they raised. Glo sells the lowest data, but have probably the worst Quality of Service.",0,0,1.0,-1.0,Very Weak
BalancingActAfr,#Benin MTN and Glo ordered to compensate customers for poor quality of service by regulator,0,0,0.6,-0.4,Weak
glomobileghana," oh yeah, U can say that again. The truth is some people still dont know #Glo now has better &amp; improved quality of service.",0,0,0.5,0.5,Strong
moverick,Glo is bent on remaining the defacto mobile data option in Nigeria. They just need to improve quality of service. https://t.co/ZC175vh756,0,0,0.0,0.0,Neutral
iaminu,"Yes more of such but better quality of service, Etisalat got it good can't say same for MTN &amp; GLO. https://t.co/F1Tx1UUzpY",0,0,0.445,0.33999999999999997,Strong
ShinaShine_,This Glo thing is tempting. Just skeptical due to the number of complaints I read daily on my TL over their quality of service.,0,0,0.2916666666666667,-0.20833333333333334,Weak
poom_berry,Glo for the win. If only the quality of service can get better.,0,1,0.6333333333333333,0.43333333333333335,Strong
HydroStatiQ,"Glo epitomises everything that is wrong with this country, they increase their charges and simultaneously reduce quality of service",0,0,0.9,-0.5,Weak
ademomen," if only Glo cn use d money 4 advertisement on improving d quality of service, maybe jst maybe they'll be d best in Africa.am tired",0,0,0.6666666666666666,0.19999999999999998,Strong
nanaquadjo,   glo forgot that it is d quality of service dat sells a network n not celebrities,0,0,0.0,0.0,Neutral
Tcurtis01,". Ur engineers shld be place at strategic places to monitor d quality of service and act if found below optimum.
Glo: unlimited.",0,0,0.9,0.7,Very Strong
Tcurtis01,". I think glo has d best data plan and bundle in Nja, however e4t must b put in place wrt quality of service.",0,0,0.3,1.0,Very Strong
itshelenpaul,"Gov. Ibrahim Shema has praised Glo's quality of service in Katsina State, saying dis is why most subscribers in d State are on d Glo network",1,0,0.5,0.5,Strong
Gista360,[LEADERSHIP] Xraying Glo’s Network Modernisation Project: The battle for enhanced quality of service in Nigeri... http://t.co/V1wzaJqZ64,0,0,0.0,0.0,Neutral
africatechie,"Nigerian regulator extends ban placed on sale of new SIM cards by  Glo, MTN and Airtel  over poor quality of service  http://t.co/lJ6pYRQYbP",3,5,0.5272727272727272,-0.13181818181818183,Weak
bosun99uk,"Nig Communications Commission has extended ban on sale of SIM cards by MTN, Airtel &amp;  Glo over Quality of Service",0,0,0.0,0.0,Neutral
PeterOlukai,Glo Pledges Improved Quality of Service  via  http://t.co/aCzYPwXqZm via ,0,0,0.0,0.0,Neutral
NaijaPings,"NIGERIAN TELCOS PAY FOR POOR QUALITY OF SERVICE TO NCC!
... Airtel, Glo and MTN were fined a combined... http://t.co/2gGVkX5fgS",0,0,0.6,-0.5,Weak
BalancingActAfr,"#Nigeria: Glo, MTN and Airtel pay the fines from NCC for low quality of service",1,2,0.3,0.0,Neutral
mansa_chris,"Welcome To BloomEnt Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service... http://t.co/fjFyswzWWb *O_O* via ",0,0,0.8333333333333334,0.15,Strong
romide60,"Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered: Nigerian Communications Comm... http://t.co/P5z3EVpquF",0,1,0.6,-0.4,Weak
mansa_chris,"Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered: Nigerian Communications Comm... http://t.co/Gilib1sSk7",0,0,0.6,-0.4,Weak
romide60," | Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered http://t.co/r2tuVkMm6X #Blooment",0,0,0.6,-0.4,Weak
maria_bellamy01," | Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered http://t.co/KzGoNOEQCQ #Blooment",0,0,0.6,-0.4,Weak
OkayItsUbong," | Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered http://t.co/ptYCgedpA0 #Blooment",0,0,0.6,-0.4,Weak
thebloomdome," | Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered http://t.co/4Gnv8HcjRa #Blooment",0,0,0.6,-0.4,Weak
itz_charz," | Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered http://t.co/SqJ9467ugt #Blooment",0,0,0.6,-0.4,Weak
thebloomdome,"Tech: MTN, Airtel, Glo To Pay N647.5million For Poor Quality Of Service Rendered http://t.co/5f7QOk8EJ6 *O_O*",0,0,0.8,-0.17500000000000002,Weak
EsiriIfeoma,"Talk about ganging-up to fix quality of service RT : MTN, Airtel, Glo to pay N678 MILLION in fines for poor-quality services.",0,0,0.0,0.0,Neutral
TheRainbowNews,"NCC fines MTN, Glo, Airtel N647.5m for poor quality of service http://t.co/cWgy6hp1oG",0,0,0.6,-0.4,Weak
bosun99uk,"NCC fines Airtel, Glo &amp; MTN N647.5m for failing 2meet Key Performance Indicators on quality of service in Jan 2014 &amp;bars em frm selling SIMs",0,1,1.0,0.0,Neutral
obasaolorunfemi,"Its about time. "": NCC has handed MTN, Airtel, Glo &amp; Etisalat a fine of N1.2b for failing to adhere to quality of service.""",0,0,0.5,0.4166666666666667,Strong
donmozarti,"NCC has handed MTN, Airtel, Glo &amp; Etisalat a fine of N1.2b for failing to adhere to quality of service regulations of d commission in 2012.",0,1,0.5,0.4166666666666667,Strong
shekeey_,"NCC has handed MTN, Airtel, Glo &amp; Etisalat a fine of N1.2b for failing to adhere to quality of service regulations of the commission in 2012",0,0,0.5,0.4166666666666667,Strong
thorpsyhenry,"2431"": "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo",0,0,0.0,0.0,Neutral
phatboislym,2314 RT : Rate our telcos on Quality of Service by just responding with 1234 for example - 1. MTN 2. Etisalat 3. Airtel 4. Glo,0,0,0.0,0.0,Neutral
Edijabab,"2222  "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""",0,0,0.0,0.0,Neutral
edumontee,"222221 3      4 "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""",0,1,0.0,0.0,Neutral
nonnierrence,"2143  "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""""",0,1,0.0,0.0,Neutral
Austine_SCMM,"2314 "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""""",0,1,0.0,0.0,Neutral
d_laru,2341 RT : Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo,0,1,0.0,0.0,Neutral
MimiAchineku,"2413 RT "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""”",0,1,0.0,0.0,Neutral
Shomade,"2341 "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""",0,1,0.0,0.0,Neutral
huzanex,"1243 RT "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""""",0,1,0.0,0.0,Neutral
abiosoft,"1342 "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""",0,1,0.0,0.0,Neutral
TitaniumXV,"2413 : Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""""",0,1,0.0,0.0,Neutral
ozioshi,"2341 "": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""",0,1,0.0,0.0,Neutral
TheCiphoenix,1243 “: Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo”,0,2,0.0,0.0,Neutral
Samjadinero,3421 RT : Rate our telcos on Quality of Service by just responding with 1234 for example - 1. MTN 2. Etisalat 3. Airtel 4. Glo,0,1,0.0,0.0,Neutral
sleekgem,"2"": Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo""",0,0,0.0,0.0,Neutral
4eyedmonk,Rate our telcos on Quality of Service by just responding with 123 or 4 - 1. MTN 2. Etisalat 3. Airtel 4. Glo,0,1,0.0,0.0,Neutral
Bismaeel,"On a scale of 1 to 10, rate these GSM service provider with respect to quality of service delivery:
 Airtel
 Etisalat
 Glo 
MTN",1,0,0.0,0.0,Neutral
NOIPolls,"Most Nigerians want better quality of service and price tariffs from the MNOs (MTN, Glo, Airtel, Etisalat) #Nigeria http://t.co/rB3xQiVM3M",0,0,0.5,0.5,Strong
ahdeydoyeen,"Glo must nt oo.."": Airtel scales NCC’s quality of service hurdle http://t.co/AvvgXBoKpS""",0,0,0.0,0.0,Neutral
lekea4,Glo nko? Theirs suppose reach N1b : NCC Fines MTN N90m For Poor Quality Of Service From July-December: ... http://t.co/gqtQcFl8zW,0,0,0.6,-0.4,Weak
LoyMedia,"In Nigeria, it's MTN and Glo #Sigh RT : Kenya’s Safaricom, Airtel Have the ‘Poorest Quality of Service’ http://t.co/c6uwVr2Z",0,0,0.0,0.0,Neutral
st2clem," I never taught with the quality of service I receive with Glo, issues as lil as this will take long to resolve.",0,0,0.4,-0.05,Weak
ITRealms,"Since intro of 50% bonus, all mobile operators Quality of Service went bananas. Do u agree? Rate MTN, Glo, Airtel, Etisalat? ",0,0,0.0,0.0,Neutral
oyinhoney,Wl some1 pls BEG Glo to stop sending me unsolicited text msgs! Absolutely irritating! Dumb asses! Instead of improving d quality of service,0,0,0.65,-0.484375,Weak
mbellasamuel,"BIS on MTN AIRTEL GLO ąπϑ ETISALAT are all just the same, Very poor quality of service #iwantmymoneyback",0,0,0.4525,-0.26,Weak
paul_onichamba2,"Why are we all quiet about dis terrible quality of service provided by our GSM network providers! MTN,GLO,ZAIN etc",0,0,0.6666666666666666,-0.5,Weak
MrBurgahBush, glo isn't having data problems ... Mtn just has more coverage shikenah ... But quality of service is very poor.,0,0,0.64,-0.010000000000000009,Weak
SQUAREFOOT_NEWS,"NCC fines MTN, Glo, Airtel and Etisalat N1.17 billion ($7.3m) for falling below minimum standard in quality of service  #infrastructure #ICT",0,1,0.0,0.0,Neutral
SQUAREFOOT_NEWS,"NCC fines MTN, Glo, Airtel and Etisalat N1.17 billion ($7.3m) for falling below minimum standard in quality of service #infrastructure #ICT",0,0,0.0,0.0,Neutral
Bobbylv1,"""The main factor affecting quality of service is the absence of a reliable source of power."" Joint statement by Airtel,Etisalat,Glo &amp; MTN.",0,0,0.16666666666666666,0.07708333333333332,Strong
Enigmaticrss,"MTN, &lt;b&gt;Airtel&lt;/b&gt;, Glo fined $7.4 m for poor quality of service in Nigeria &lt;b&gt;...&lt;/b&gt; http://t.co/9cxVW8KJ",0,0,0.6,-0.4,Weak
Enigmaticrss,"MTN, &lt;b&gt;Airtel&lt;/b&gt;, Glo fined $7.4 m for poor quality of service in Nigeria &lt;b&gt;...&lt;/b&gt; http://t.co/h3wGAVWd",0,0,0.6,-0.4,Weak
dmldavies,"Mtn, Airtel, Glo fined $7.4million for poor quality of service in Nigeria http://t.co/akTdjBBx",0,2,0.6,-0.4,Weak
akanchawadotcom,"Nigeria: MTN, Airtel, GLO Fined U.S.$7.4 Million for Poor Quality of Service in Nigeria: [Ghanaian Chronicle]
  ... http://t.co/dZyiDD9g",0,0,0.8,-0.575,Weak
VendorNaija,"MTN, Airtel, Glo fined $7.4 m for poor quality of service in Nigeria - Ghanaian Chronicle http://t.co/ylB5DjBt http://t.co/TgzqrUAp",0,0,0.6,-0.4,Weak
VendorNaija,"MTN, Airtel, Glo fined $7.4 m for poor quality of service in Nigeria - Ghanaian Chronicle http://t.co/BXVkZtjn http://t.co/TgzqrUAp",0,0,0.6,-0.4,Weak
EMobile_Old,"Eeek! #MTN, #Airtel, #Glo fined millions of dollars for poor quality of service in #Nigeria   http://t.co/LBcrrNZY #mobile",0,0,0.6,-0.4,Weak
ghananewsnet,"MTN, Airtel, Glo fined millions of dollars for poor quality of service   #World #Africa http://t.co/hll2qDyY",0,0,0.6,-0.4,Weak
PeculiarMag,"NCC Fines MTN, Airtel, Glo and Etisalat N1.17 Billion For Poor Quality Of Service In Nigeria. http://t.co/6LjnBc84 via ",0,0,0.6,-0.4,Weak
80_OH,"MTN, Airtel, Glo fined millions of dollars for poor quality of service in Nigeria   http://t.co/wijKSPFj via ",0,1,0.6,-0.4,Weak
ghanamma,"MTN, Airtel, Glo fined millions of dollars for poor quality of service in Nigeria http://t.co/IaBzE7UD",0,0,0.6,-0.4,Weak
FrankTalkNG,"NCC slams MTN,  ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service http://t.co/KHYWOuoU",0,0,0.6,-0.4,Weak
wellealb,"MTN, Airtel, Glo fined millions of dollars for poor quality of service in Nigeria .... http://t.co/oRnNy0Ye"" &amp; we charge em coins! Oh Ghana!",0,0,0.6,-0.625,Weak
SamuelDowuona,"MTN, Airtel, Glo fined millions of dollars for poor quality of service in Nigeria   http://t.co/jCFT0JRz via ",0,0,0.6,-0.4,Weak
E_tobby,""": NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service http://t.co/WEbH4KhH """,0,0,0.6,-0.4,Weak
RealMoneyNG,"NCC slams MTN, Etisalat, Airtel &amp; GLO with N1.17Bn penalty over poor quality of service. #CashlessLagos",0,0,0.6,-0.4,Weak
Gidi_Traffic,""": NCC slams MTN, ETISALAT, Airtel, Glo with N1.17b penalty over poor quality of service http://t.co/9EAZtvsK """,0,3,0.6,-0.4,Weak
samue1979,"NCC slams MTN, ETISALAT, AIRTEL, GLO with N1.7b penalty over poor quality of service http://t.co/Xz9AqdyM",0,0,0.6,-0.4,Weak
NaijaTechZone,"MTN, Glo, Etisalat, Airtel to pay N1.17bn as penalty for poor quality of service: The Nigerian Communications Co... http://t.co/LWMUR3oL",0,0,0.6,-0.4,Weak
